pmcid,registry_index,publication_pmid,publication_title,dataset/provenance__bleu,dataset/provenance__rougeL,dataset/provenance__meteor,dataset/provenance__bertscore,dataset/splits__bleu,dataset/splits__rougeL,dataset/splits__meteor,dataset/splits__bertscore,dataset/redundancy__bleu,dataset/redundancy__rougeL,dataset/redundancy__meteor,dataset/redundancy__bertscore,dataset/availability__bleu,dataset/availability__rougeL,dataset/availability__meteor,dataset/availability__bertscore,optimization/algorithm__bleu,optimization/algorithm__rougeL,optimization/algorithm__meteor,optimization/algorithm__bertscore,optimization/meta__bleu,optimization/meta__rougeL,optimization/meta__meteor,optimization/meta__bertscore,optimization/encoding__bleu,optimization/encoding__rougeL,optimization/encoding__meteor,optimization/encoding__bertscore,optimization/parameters__bleu,optimization/parameters__rougeL,optimization/parameters__meteor,optimization/parameters__bertscore,optimization/features__bleu,optimization/features__rougeL,optimization/features__meteor,optimization/features__bertscore,optimization/fitting__bleu,optimization/fitting__rougeL,optimization/fitting__meteor,optimization/fitting__bertscore,optimization/regularization__bleu,optimization/regularization__rougeL,optimization/regularization__meteor,optimization/regularization__bertscore,optimization/config__bleu,optimization/config__rougeL,optimization/config__meteor,optimization/config__bertscore,model/interpretability__bleu,model/interpretability__rougeL,model/interpretability__meteor,model/interpretability__bertscore,model/output__bleu,model/output__rougeL,model/output__meteor,model/output__bertscore,model/duration__bleu,model/duration__rougeL,model/duration__meteor,model/duration__bertscore,model/availability__bleu,model/availability__rougeL,model/availability__meteor,model/availability__bertscore,evaluation/method__bleu,evaluation/method__rougeL,evaluation/method__meteor,evaluation/method__bertscore,evaluation/measure__bleu,evaluation/measure__rougeL,evaluation/measure__meteor,evaluation/measure__bertscore,evaluation/comparison__bleu,evaluation/comparison__rougeL,evaluation/comparison__meteor,evaluation/comparison__bertscore,evaluation/confidence__bleu,evaluation/confidence__rougeL,evaluation/confidence__meteor,evaluation/confidence__bertscore,evaluation/availability__bleu,evaluation/availability__rougeL,evaluation/availability__meteor,evaluation/availability__bertscore
PMC11927397,268,40117176,Healthy microbiome - moving towards functional interpretation,0.0,0.07142857142857144,0.024271844660194174,0.39778849482536316,0.0,0.05405405405405405,0.01923076923076923,0.3573313355445862,0.0,0.04878048780487805,0.01639344262295082,0.3158095180988312,0.0,0.0,0.0,0.3703983426094055,0.0,0.0,0.0,0.35636067390441895,0.0,0.0,0.0,0.3508632481098175,0.0,0.08695652173913045,0.031055900621118012,0.37821465730667114,0.0,0.13333333333333333,0.0625,0.3467029333114624,0.0,0.0,0.0,0.3378086984157562,0.0,0.07843137254901962,0.03480278422273782,0.3329388499259949,0.0,0.0,0.0,0.29764026403427124,0.0,0.0,0.0,0.3412768542766571,0.0,0.11764705882352941,0.05617977528089887,0.42573216557502747,,,,,0.0,0.15384615384615385,0.07042253521126761,0.36468273401260376,0.0,0.0,0.0,0.36846452951431274,0.0,0.0,0.0,0.3035004436969757,0.0,0.0,0.0,0.42269521951675415,0.0,0.0,0.0,0.3274475336074829,0.0,0.10526315789473685,0.04,0.3676076829433441,0.0,0.0,0.0,0.36081692576408386
PMC11940444,255,,PUNCH2: Explore the strategy for intrinsically disordered protein predictor,0.0,0.11392405063291139,0.1601119104716227,0.4430572986602783,0.0,0.0425531914893617,0.1092896174863388,0.35803812742233276,0.0,0.12213740458015267,0.26156978389679636,0.4723953902721405,0.0,0.16,0.1724137931034483,0.4035153388977051,0.04579485724615441,0.16216216216216214,0.4209183673469388,0.5805559754371643,0.0,0.06666666666666667,0.07194244604316548,0.4740341305732727,0.0,0.11695906432748537,0.32285162737631606,0.5254647135734558,0.0,0.09216589861751152,0.2076493120700438,0.5300322771072388,0.0,0.09638554216867469,0.05136986301369863,0.4285689890384674,,,,,,,,,0.0,0.09302325581395349,0.15325670498084293,0.48480191826820374,0.0,0.05714285714285714,0.1184834123222749,0.41735291481018066,0.0,0.10256410256410256,0.0425531914893617,0.4353230595588684,,,,,0.2862793341224098,0.3544303797468355,0.2478134110787172,0.6235584020614624,0.0,0.11627906976744187,0.2083333333333334,0.3949931561946869,0.0,0.1212121212121212,0.15845070422535212,0.4547936022281647,0.0,0.08333333333333333,0.03937007874015749,0.35989728569984436,,,,,,,,
PMC11945317,264,40139909,High-fidelity Wheat Plant Reconstruction using 3D Gaussian Splatting and Neural Radiance Fields,0.0,0.023529411764705882,0.00628140703517588,0.3536713719367981,0.0,0.024096385542168676,0.018541409147095178,0.34032005071640015,0.0,0.02150537634408602,0.01146788990825688,0.3272603750228882,0.0,0.0,0.0,0.3397027254104614,0.0,0.027972027972027972,0.0075642965204236,0.34205228090286255,0.0,0.0,0.0,0.45345115661621094,0.0,0.13333333333333333,0.07042253521126761,0.41463103890419006,0.0,0.044444444444444446,0.013262599469496022,0.3388708233833313,0.0,0.0,0.0,0.3402699828147888,0.0,0.04651162790697674,0.01358695652173913,0.32377156615257263,0.0,0.11764705882352941,0.05102040816326531,0.3591521382331848,0.0,0.0,0.0,0.3945174515247345,0.0,0.02531645569620253,0.006868131868131868,0.37693309783935547,0.0,0.06060606060606061,0.01858736059479554,0.37402355670928955,0.0,0.03921568627450981,0.012106537530266344,0.34440550208091736,0.0,0.03508771929824561,0.012376237623762377,0.30140960216522217,0.0,0.043478260869565216,0.02531645569620253,0.35367196798324585,0.0,0.02380952380952381,0.007042253521126761,0.3308268189430237,0.0,0.03636363636363636,0.010309278350515464,0.3576037585735321,0.0,0.0,0.0,0.362204909324646,0.0,0.0,0.0,0.3508271872997284
PMC11959188,237,39388605,Deepdefense: annotation of immune systems in prokaryotes using deep learning ,0.0,0.030534351145038163,0.04201680672268908,0.34560319781303406,0.0,0.07792207792207793,0.13078470824949698,0.3512730598449707,0.0,0.08750000000000001,0.32618175475318334,0.4634358286857605,0.0,0.06779661016949153,0.0987070964749536,0.36404949426651,0.0,0.14583333333333334,0.27528873270261306,0.471835732460022,0.0,0.14814814814814814,0.06410256410256411,0.4808373749256134,0.0,0.11180124223602482,0.20561641453660237,0.4737292528152466,0.0,0.11904761904761905,0.2038369304556355,0.5028249025344849,0.0,0.12244897959183672,0.08849557522123894,0.4489809572696686,0.0,0.05298013245033112,0.1767545681063123,0.46849215030670166,0.0,0.14678899082568808,0.2791751669139466,0.5008586049079895,0.0318451448583977,0.1492537313432836,0.30223517978620024,0.46858441829681396,0.0,0.22580645161290322,0.31800651498784777,0.5189179182052612,,,,,0.0,0.0,0.028169014084507046,0.32983964681625366,0.06708423539334496,0.1333333333333333,0.13574660633484162,0.44553932547569275,0.0,0.16000000000000003,0.215311004784689,0.49454155564308167,0.0,0.25806451612903225,0.07317073170731707,0.5322518944740295,0.0,0.04123711340206186,0.18672199170124482,0.48549413681030273,0.0,0.10810810810810811,0.0663716814159292,0.37273499369621277,0.0,0.19999999999999998,0.18348623853211007,0.4983034133911133
PMC12056507,271,40331344,"Image segmentation of treated and untreated tumor spheroids by Fully Convolutional Networks
",0.0,0.15384615384615385,0.0625,0.3859274387359619,0.0,0.0,0.0,0.31638553738594055,0.0,0.0,0.0,0.3475792706012726,0.0,0.08695652173913045,0.03289473684210526,0.33722054958343506,0.0,0.0,0.0,0.45807352662086487,0.0,0.03278688524590164,0.016863406408094434,0.37940678000450134,0.0,0.04166666666666667,0.013927576601671307,0.3616982400417328,0.0,0.0,0.0,0.3367323577404022,0.0,0.0,0.0,0.39265403151512146,0.0,0.05714285714285714,0.01858736059479554,0.3567587435245514,0.0,0.0,0.0,0.35648563504219055,0.0,0.07999999999999999,0.15,0.32377877831459045,0.0,0.0,0.0,0.3596835434436798,0.0,0.0,0.0,0.36604252457618713,0.0,0.0,0.010309278350515464,0.28633052110671997,,,,,0.0,0.0,0.0,0.35987380146980286,0.0,0.0,0.0,0.401396781206131,0.0,0.07142857142857144,0.0,0.363678514957428,0.0,0.0,0.0,0.27181705832481384,0.0,0.16666666666666666,0.42613636363636365,0.4332919716835022
PMC12077394,262,40366868,Spatial Integration of Multi-Omics Data from Serial Sections using the novel Multi-Omics Imaging Integration Toolset,0.0,0.14754098360655737,0.23857391145725135,0.5409799218177795,0.0,0.04395604395604395,0.055020632737276476,0.3703986704349518,0.0,0.13793103448275862,0.1871212946817786,0.4589777886867523,0.0,0.07936507936507937,0.1470588235294118,0.4039676785469055,0.0,0.10909090909090909,0.05580357142857143,0.4322611689567566,0.0,0.16666666666666666,0.12605042016806722,0.479130357503891,0.0,0.09836065573770492,0.2805322128851541,0.5801172256469727,0.0,0.11650485436893203,0.2854713313896987,0.4625059962272644,0.0,0.13333333333333333,0.1977401129943503,0.4720640182495117,0.0,0.13,0.1589825119236884,0.48229169845581055,0.0,0.025974025974025972,0.0218978102189781,0.3919476568698883,0.16848443608641334,0.18461538461538463,0.13200894392844856,0.5503687858581543,0.032276740474600746,0.1964285714285714,0.4032164196477071,0.567507803440094,0.0,0.0,0.032467532467532464,0.40701767802238464,0.0,0.0625,0.0,0.42314139008522034,0.08628138048445252,0.16296296296296295,0.18326600417043087,0.5115416049957275,0.0,0.11,0.08467400508044032,0.5007085204124451,0.0,0.07936507936507936,0.13716829310049647,0.42055243253707886,0.0,0.1379310344827586,0.11461318051575932,0.4359012544155121,0.0,0.03448275862068965,0.030674846625766874,0.38963648676872253,0.0,0.4210526315789474,0.446,0.5841365456581116
PMC12077397,263,40366867,External validation of machine learning models - registered models and adaptive sample splitting,0.07679174364188969,0.1691176470588235,0.22025989425394613,0.5110923647880554,0.0,0.23773584905660378,0.18498064566486985,0.6144335865974426,0.0,0.1476510067114094,0.19624573378839594,0.4751643240451813,0.20920756692544684,0.2857142857142857,0.2696767772921985,0.6774163842201233,0.0,0.11594202898550723,0.09933774834437087,0.4259534180164337,,,,,0.0,0.0,0.07246376811594203,0.45783814787864685,0.0,0.08527131782945736,0.09761866687107482,0.45414477586746216,0.0,0.1,0.05555555555555556,0.4095054864883423,0.0,0.07643312101910828,0.18420289855072464,0.4753554165363312,0.0,0.11764705882352941,0.05000000000000001,0.4146886169910431,0.0,0.07142857142857142,0.08333333333333333,0.378601998090744,0.0,0.18181818181818182,0.1435406698564593,0.45338553190231323,0.0,0.10256410256410257,0.121580547112462,0.4882291853427887,0.0,0.0,0.0,0.34507694840431213,0.1928866745903882,0.23529411764705882,0.19416673552011898,0.554336667060852,0.0,0.016666666666666666,0.027777777777777783,0.4068588614463806,0.0,0.0,0.0,0.39063188433647156,0.0,0.0,0.025252525252525256,0.32633838057518005,0.0,0.17857142857142858,0.22682445759368833,0.5200821161270142,0.0,0.08,0.03937007874015748,0.39843401312828064
PMC12080225,272,40372723,HVSeeker: A Deep Learning-based Method for Identification of Host and Viral DNA sequences,0.0,0.0851063829787234,0.0986842105263158,0.4262663424015045,0.0,0.09937888198757765,0.05663430420711974,0.43276819586753845,0.05119122071907582,0.14432989690721648,0.3150246965577975,0.599950909614563,0.0,0.13043478260869565,0.11428571428571428,0.46217110753059387,0.0,0.12,0.08797653958944282,0.4655522108078003,0.0,0.0,0.01592356687898089,0.43031206727027893,0.035601393460497725,0.2201834862385321,0.3746698943661972,0.5822705626487732,0.0,0.11570247933884298,0.18633540372670807,0.4853624999523163,0.0,0.14634146341463414,0.08620689655172413,0.425306499004364,0.0,0.10619469026548672,0.15734265734265734,0.49662095308303833,0.0,0.22950819672131148,0.2950788158400615,0.5033576488494873,0.0,0.0,0.07075471698113207,0.4433578848838806,0.0,0.18181818181818182,0.1201923076923077,0.40529897809028625,0.0,0.16666666666666669,0.3453453453453454,0.5806496739387512,0.0,0.10256410256410256,0.09191176470588236,0.373500257730484,0.0,0.17142857142857143,0.09280742459396753,0.4650464355945587,0.0,0.13043478260869565,0.06807866868381242,0.46967771649360657,0.0,0.36363636363636365,0.09090909090909091,0.565403938293457,0.0,0.2727272727272727,0.07142857142857142,0.5729194283485413,0.0,0.06451612903225808,0.02906976744186046,0.3241429030895233,0.0,0.12121212121212123,0.08849557522123894,0.4535587430000305
PMC12087453,270,39108521,Multi-omics Analysis of Umbilical Cord Hematopoietic Stem Cells from a Multi-ethnic Cohort of Hawaii Reveals the Intergenerational Effect of Maternal Pre-Pregnancy Obesity and Risk Prediction for Cancers,0.0,0.03448275862068966,0.009596928982725527,0.3368816673755646,0.0,0.04,0.012106537530266344,0.3228242099285126,0.0,0.0,0.0,0.3364766836166382,0.0,0.0,0.08064516129032259,0.33352115750312805,0.0,0.0,0.0,0.39629632234573364,0.0,0.0,0.0,0.3757280111312866,0.0,0.0,0.0,0.34955254197120667,0.0,0.0,0.0,0.31600329279899597,0.0,0.0,0.0,0.3598465621471405,0.0,0.0,0.0,0.35356563329696655,,,,,0.0,0.0,0.0,0.3187253475189209,0.0,0.0,0.0,0.36393508315086365,,,,,0.0,0.0,0.0,0.2953416407108307,0.0,0.0,0.0,0.29685887694358826,0.0,0.0,0.0,0.35601192712783813,0.0,0.0,0.0,0.4340229034423828,,,,,0.0,0.0,0.0,0.4088306725025177,0.0,0.0,0.0,0.31607240438461304
PMC12099614,254,40407124,A Case for Estradiol: Younger Brains in Women with Earlier Menarche and Later Menopause,0.0,0.16326530612244897,0.22075985477178425,0.45617997646331787,0.0,0.10256410256410256,0.11627906976744186,0.4231187105178833,0.0,0.10232558139534884,0.13513513513513517,0.4283459484577179,0.17709748931596309,0.21428571428571427,0.19062574351653583,0.5702733993530273,0.0,0.1090909090909091,0.29444444444444445,0.3862375020980835,0.0,0.028571428571428574,0.0,0.3555569350719452,0.0,0.029304029304029304,0.07194244604316548,0.40065768361091614,0.0,0.14893617021276595,0.29040995988956614,0.42479750514030457,0.0,0.05128205128205129,0.08620689655172413,0.41657301783561707,0.0,0.04316546762589928,0.14818075117370896,0.35396772623062134,,,,,0.0,0.23529411764705882,0.2839506172839506,0.3927917182445526,0.060454730958496364,0.20618556701030927,0.32256155303030304,0.5587238073348999,,,,,0.0,0.0,0.0,0.2909890115261078,0.15752472077738658,0.3333333333333333,0.12820512820512822,0.6232081651687622,0.0,0.11764705882352941,0.09615384615384616,0.4630172848701477,0.0,0.5714285714285715,0.5986111111111111,0.7150436043739319,,,,,,,,,,,,
PMC12153353,260,40498535,"The FIP 1.0 Data Set: Highly Resolved Annotated Image Time Series of 4,000 Wheat Plots Grown in Six Years",0.0,0.01680672268907563,0.01002004008016032,0.29930800199508667,0.0,0.0,0.0,0.3117623031139374,0.0,0.0,0.0,0.3695181608200073,0.0,0.04545454545454545,0.01639344262295082,0.35941973328590393,0.0,0.0,0.0,0.35460829734802246,,,,,0.0,0.0,0.0,0.3655726909637451,0.0,0.0,0.0,0.3183344900608063,0.0,0.0,0.0,0.37867119908332825,0.0,0.07999999999999999,0.023255813953488372,0.3719659149646759,,,,,0.0,0.0,0.0,0.391887903213501,0.0,0.0,0.0,0.3432057499885559,,,,,0.0,0.0,0.0,0.2763400375843048,0.0,0.09523809523809525,0.06993006993006992,0.395187109708786,0.0,0.0,0.0,0.3873494565486908,0.0,0.0,0.0,0.3901498317718506,0.0,0.0,0.014285714285714285,0.3494817614555359,0.0,0.0,0.0,0.3806975483894348,0.0,0.0,0.0,0.33594343066215515
PMC12206155,253,40552981,CellBinDB: A Large-Scale Multimodal Annotated Dataset for Cell Segmentation with Benchmarking of Universal Models,0.0,0.0,0.00794912559618442,0.3158157467842102,0.0,0.01075268817204301,0.0027793218454697055,0.3303047716617584,0.0,0.0303030303030303,0.008833922261484098,0.35629379749298096,0.0,0.0,0.0,0.25225669145584106,0.0,0.038461538461538464,0.011363636363636362,0.4071742296218872,0.0,0.06451612903225806,0.02232142857142857,0.39628276228904724,0.0,0.0,0.0,0.36450591683387756,0.0,0.0,0.0,0.38539397716522217,0.0,0.13793103448275862,0.04464285714285714,0.406787633895874,0.0,0.0,0.0,0.3788875341415405,0.0,0.0,0.0,0.374124139547348,0.0,0.0,0.0,0.3045874238014221,0.0,0.0,0.0,0.36203399300575256,0.0,0.11111111111111112,0.030959752321981424,0.3853687047958374,0.0,0.11111111111111112,0.09345794392523364,0.3479878008365631,0.0,0.0,0.0,0.26978442072868347,0.0,0.04545454545454545,0.01506024096385542,0.341259628534317,0.0,0.0,0.0,0.4145088493824005,0.0,0.04081632653061225,0.012106537530266344,0.36173489689826965,,,,,0.0,0.0,0.0,0.30451640486717224
PMC12365963,257,40549543,CODARFE: Unlocking the prediction of continuous environmental variables based on microbiome,0.0,0.018348623853211007,0.010395010395010394,0.3017464280128479,0.0,0.037735849056603765,0.02040816326530612,0.33850061893463135,0.0,0.03703703703703704,0.022727272727272724,0.36118122935295105,0.0,0.05,0.03278688524590164,0.30924808979034424,0.0,0.0,0.0,0.41421422362327576,,,,,0.0,0.0,0.0,0.3535798192024231,0.0,0.04166666666666667,0.010121457489878541,0.3106081783771515,0.0,0.0,0.0,0.34201520681381226,0.0,0.011904761904761904,0.0031766200762388818,0.30782270431518555,0.0,0.0,0.017985611510791366,0.347197562456131,0.0,0.05,0.04291845493562232,0.3148524761199951,0.0,0.05128205128205128,0.03184713375796178,0.3801945447921753,,,,,0.0,0.058823529411764705,0.01689189189189189,0.3431026041507721,0.0,0.0,0.0,0.3119337260723114,0.0,0.0,0.0,0.36735817790031433,0.0,0.0,0.0,0.351379930973053,0.0,0.0,0.0,0.38037869334220886,0.0,0.0,0.0,0.32583534717559814,0.0,0.06666666666666667,0.02066115702479339,0.35535508394241333
PMC12366053,247,,NetStart 2.0: prediction of eukaryotic translation initiation sites using a protein language model,0.0,0.10810810810810811,0.1349527665317139,0.4789593815803528,0.0,0.0,0.023148148148148147,0.3408554792404175,0.05250440659685489,0.11872146118721462,0.27348261708836735,0.5418336391448975,0.1856026859293626,0.3389830508474576,0.24505494505494507,0.6420114040374756,0.0,0.09523809523809523,0.07692307692307693,0.45219436287879944,0.0,0.12121212121212122,0.03676470588235294,0.5392923951148987,0.0,0.0510204081632653,0.06369426751592358,0.3586600124835968,,,,,0.0,0.05555555555555555,0.08571428571428572,0.4310426414012909,,,,,0.0,0.10909090909090909,0.20776874435411022,0.42028072476387024,0.0,0.13333333333333333,0.15765765765765766,0.3450550138950348,0.0,0.0,0.030303030303030304,0.34291133284568787,,,,,,,,,0.1651047023308625,0.23931623931623933,0.24759918517799984,0.6290344595909119,0.0,0.022857142857142854,0.07782101167315177,0.4145169258117676,0.0,0.0606060606060606,0.10152284263959391,0.33020079135894775,0.0,0.0879120879120879,0.21308718419141534,0.4345192313194275,,,,,,,,
PMC12398281,252,40884801,Group-specific discriminant analysis enhances detection of sex differences in brain functional network lateralization,0.0,0.12403100775193798,0.2562035894690286,0.49577537178993225,0.0,0.09756097560975609,0.17751396648044693,0.5089290142059326,0.043064043759845065,0.1784386617100372,0.3405186842323307,0.5791842937469482,0.27797953432850625,0.367816091954023,0.23021646000577892,0.6643759608268738,0.0,0.20202020202020202,0.264026402640264,0.5428961515426636,0.0,0.0,0.021834061135371178,0.3807223439216614,0.0,0.06575342465753424,0.12195121951219515,0.4610239565372467,0.0,0.09615384615384616,0.17543859649122812,0.425218790769577,0.0,0.2222222222222222,0.1234567901234568,0.4622751772403717,0.0,0.13259668508287292,0.21844875346260392,0.5129926800727844,0.0,0.16666666666666663,0.17543859649122806,0.5221647024154663,0.0,0.04166666666666667,0.04273504273504273,0.35162878036499023,0.0,0.11965811965811966,0.17191977077363896,0.5008165240287781,,,,,0.0,0.0,0.0,0.3036026656627655,0.0,0.25,0.28211284513805523,0.39170992374420166,0.0,0.031914893617021274,0.05395683453237411,0.3494970500469208,0.0,0.09836065573770493,0.20863970588235295,0.4098631739616394,0.0,0.09836065573770492,0.08152173913043478,0.43418067693710327,0.0,0.10526315789473685,0.039525691699604744,0.3801267147064209,0.0,0.10526315789473685,0.07936507936507937,0.409272700548172
PMC12530094,251,41100285,ColoPola: A polarimetric imaging dataset for colorectal cancer detection,0.03185007563769206,0.17543859649122806,0.11998985286656522,0.5033667683601379,0.0,0.3174603174603175,0.26011560693641617,0.4782569408416748,0.0,0.0449438202247191,0.13245033112582782,0.44298169016838074,0.07778341024750464,0.13333333333333333,0.09933774834437087,0.455222487449646,0.0,0.08333333333333333,0.10416666666666667,0.4229877293109894,0.0,0.0,0.022624434389140267,0.39244768023490906,0.0,0.05154639175257732,0.11695906432748537,0.45788052678108215,,,,,0.0,0.19444444444444445,0.14945652173913046,0.52644944190979,0.0,0.109375,0.2367612293144208,0.48463618755340576,0.0,0.09836065573770492,0.24334251606978885,0.42115163803100586,,,,,0.0,0.15384615384615383,0.07812500000000001,0.3513707220554352,0.0,0.11764705882352941,0.12500000000000003,0.40445154905319214,,,,,,,,,0.0,0.10810810810810811,0.136986301369863,0.4750381112098694,0.0,0.3,0.16853932584269665,0.5675112009048462,0.0,0.06060606060606061,0.03816793893129771,0.2673790752887726,0.0,0.06896551724137931,0.08152173913043478,0.3077210783958435,0.0,0.0,0.078125,0.4508633315563202
PMC12532321,250,41105014,PanGIA: A universal framework for identifying association between ncRNAs and diseases,0.0,0.058139534883720936,0.0410958904109589,0.37893903255462646,0.0,0.07692307692307693,0.07892293407613742,0.43960273265838623,0.0259307165760686,0.12552301255230125,0.235301093191712,0.5352576971054077,0.0,0.0975609756097561,0.06465517241379311,0.40420523285865784,0.016897635931388003,0.13636363636363638,0.0990607815143824,0.5179100036621094,0.0,0.09523809523809523,0.03863987635239567,0.47486093640327454,0.0,0.1021276595744681,0.23317788141239174,0.5679398775100708,0.0,0.13675213675213674,0.23202503283628212,0.5143682360649109,0.0,0.10084033613445377,0.09480534847946988,0.45866161584854126,0.0,0.1372549019607843,0.26997444249028973,0.5596962571144104,0.0,0.07317073170731708,0.026109660574412535,0.4402899742126465,0.0,0.044444444444444446,0.017543859649122806,0.36284348368644714,0.0,0.18285714285714286,0.2661780104712042,0.5761019587516785,0.0,0.22580645161290322,0.2230659705742762,0.5296780467033386,0.0,0.0,0.016286644951140065,0.35907599329948425,0.0,0.15384615384615383,0.0814111261872456,0.4079153537750244,0.0,0.1,0.043654910096818815,0.4166973829269409,0.038467997751771295,0.2653061224489796,0.1542461783112753,0.5752456188201904,0.0,0.16417910447761197,0.2535946843853821,0.5360614061355591,0.0,0.136986301369863,0.04258943781942078,0.43179047107696533,0.0,0.09836065573770493,0.043029259896729774,0.4121153950691223
PMC12532322,223,41105015,Cross-modal contrastive learning decodes developmental regulatory features through chromatin potential analysis,0.0,0.09977324263038549,0.08263221153846152,0.49874064326286316,0.0,0.11235955056179775,0.07120253164556961,0.4793374240398407,0.0,0.10843373493975904,0.1124859392575928,0.46063390374183655,0.2957458455383793,0.5185185185185186,0.37819375179702763,0.7801992893218994,0.0,0.07692307692307691,0.03567787971457696,0.4225822985172272,0.0,0.0816326530612245,0.0547945205479452,0.466232568025589,0.5180624552557638,0.48763250883392223,0.6265961415356318,0.8134272694587708,0.0,0.21153846153846156,0.2068126520681265,0.4913286566734314,0.0,0.15602836879432622,0.1681216931216931,0.5049046277999878,0.0,0.136,0.1888064519408691,0.52720707654953,0.0,0.0,0.0,0.3816070854663849,0.0,0.0,0.052910052910052914,0.36835330724716187,0.0,0.1134020618556701,0.1247199056524303,0.4777677655220032,0.0,0.12413793103448276,0.1584786053882726,0.45232799649238586,0.0,0.07547169811320754,0.0375,0.3812413513660431,0.0,0.2608695652173913,0.19704433497536947,0.38180074095726013,0.0217312460006227,0.11009174311926606,0.2273835542395187,0.5592641234397888,0.021475810359339185,0.20833333333333334,0.3054532812919741,0.5379425287246704,0.0,0.10526315789473684,0.07062146892655367,0.5259621143341064,0.0,0.05714285714285715,0.035523978685612786,0.4346052408218384,0.05767488285184871,0.18604651162790697,0.1824817518248175,0.5352578163146973
PMC12569769,266,41128428,SurGen: 1020 H&E-stained Whole Slide Images With Survival and Genetic Markers,0.0,0.0,0.0,0.33311188220977783,0.0,0.0,0.0,0.3621289134025574,0.0,0.18181818181818182,0.06578947368421052,0.4148213565349579,0.0,0.0,0.0,0.2716161608695984,0.0,0.08695652173913045,0.03496503496503496,0.35419154167175293,0.0,0.06451612903225806,0.04291845493562232,0.3540574610233307,0.0,0.10526315789473685,0.0,0.3846414387226105,0.0,0.0,0.0,0.3384034335613251,0.0,0.0,0.0,0.321153849363327,0.0,0.0,0.0,0.31924572587013245,0.0,0.0,0.0,0.3239022195339203,0.0,0.0,0.0,0.3033120334148407,0.0,0.18181818181818182,0.11363636363636363,0.40822258591651917,,,,,0.0,0.08333333333333333,0.03289473684210526,0.3636798560619354,,,,,0.0,0.0,0.0,0.322486937046051,,,,,0.0,0.0,0.0,0.347229540348053,0.0,0.05128205128205128,0.01592356687898089,0.4122576415538788,0.0,0.0,0.0,0.3795682191848755
PMC12596181,249,41124016,CryoDataBot: a pipeline to curate cryoEM datasets for AI-driven structural biology,0.0,0.08771929824561403,0.11821974965229487,0.47773727774620056,0.0,0.05479452054794521,0.13368983957219252,0.42747488617897034,,,,,0.0,0.061855670103092786,0.0892857142857143,0.3597293496131897,0.0,0.07407407407407407,0.04454342984409799,0.43768009543418884,,,,,0.053640589099797395,0.13291139240506328,0.28400585920793775,0.5948256254196167,0.07778341024750464,0.23376623376623376,0.3234782608695652,0.51607745885849,0.0,0.0,0.16666666666666669,0.40666213631629944,0.0,0.15730337078651685,0.38939710535628785,0.5249471068382263,0.0,0.12244897959183673,0.3255474452554745,0.44727998971939087,0.0,0.0,0.026455026455026457,0.40698787569999695,0.020709593532799112,0.13761467889908255,0.1291390728476821,0.532924234867096,,,,,0.0,0.0641025641025641,0.10348488390213496,0.38785433769226074,0.20138847353976022,0.37209302325581395,0.3790123456790123,0.6015703678131104,0.0,0.048780487804878044,0.1492537313432836,0.4018048942089081,0.0,0.1509433962264151,0.22275449101796413,0.3836553394794464,0.0,0.08641975308641976,0.16483516483516486,0.43909409642219543,,,,,0.0,0.16666666666666666,0.11450381679389314,0.43955492973327637
PMC1421439,0,16524483,Machine learning approaches to supporting the identification of photoreceptor-enriched genes based on expression data.,,,,,,,,,,,,,0.0,0.0,0.056818181818181816,0.2930503189563751,0.0,0.08333333333333334,0.18939393939393942,0.4382123649120331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.21052631578947367,0.0,0.40915021300315857,,,,,,,,,,,,,0.0,0.4285714285714285,0.15151515151515152,0.5929979681968689,,,,,,,,,,,,,,,,
PMC1847686,3,17374164,Predicting protein function by machine learning on amino acid sequences--a critical evaluation.,,,,,,,,,0.0,0.06666666666666667,0.046511627906976744,0.4206421375274658,0.0,0.0,0.0,0.31602126359939575,0.0,0.0,0.0,0.44312790036201477,0.0,0.0,0.0,0.3842727243900299,,,,,,,,,0.0,0.0,0.0,0.33426201343536377,0.0,0.0,0.0,0.38083571195602417,,,,,,,,,0.0,0.0,0.0,0.3596835434436798,0.0,0.0,0.0,0.34390562772750854,,,,,,,,,0.0,0.0,0.0,0.3711741268634796,0.0,0.125,0.0625,0.39202046394348145,0.0,0.0,0.0,0.3852371871471405,,,,,,,,
